ticket_id,customer_id,issue_date,issue_type,resolution_date,satisfaction_score,resolution_time_hours
TICK_80064,e2bf448ed35400ac811205c12763bdab,2017-02-08,payment,2017-02-09,3,32.8
TICK_66569,7d99c524066bfef7bc42e78e16df00cc,2018-04-11,shipping,2018-04-12,4,44.5
TICK_89309,5d90c459057d56d74e1299113a657887,2017-03-14,other,2017-03-15,4,36.8
TICK_10166,5d90c459057d56d74e1299113a657887,2017-11-28,product,2017-12-02,1,108.7
TICK_36583,4f75899b8f7b903d7295eb12dcedb330,2017-11-30,payment,2017-12-02,1,70.3
TICK_52563,451ffb87d37499b3c61f7aab6af6f436,2017-02-28,payment,2017-03-03,4,84.8
TICK_69528,451ffb87d37499b3c61f7aab6af6f436,2017-10-21,payment,2017-10-22,4,38.4
TICK_72595,1ccd718594a5661a5b07dae0ed7b5e59,2017-10-04,payment,2017-10-05,4,27.8
TICK_89015,1ccd718594a5661a5b07dae0ed7b5e59,2017-12-08,payment,2017-12-10,5,71.0
TICK_63559,4ba2b0197b5e437ae42e625a89ebaf41,2018-08-04,payment,2018-08-05,5,37.2
TICK_46635,4ba2b0197b5e437ae42e625a89ebaf41,2017-08-21,shipping,2017-08-21,5,16.5
TICK_27772,660460944c229efa3fd6a474f7e827aa,2018-01-03,other,2018-01-03,5,18.2
TICK_32264,660460944c229efa3fd6a474f7e827aa,2017-10-13,payment,2017-10-15,2,55.2
TICK_50445,07ae5e78d3f125fb413ccd2e37b7206c,2016-12-09,other,2016-12-10,4,26.6
TICK_41959,aa6811129215d8c85ccbebd4454b17f2,2018-09-05,payment,2018-09-06,2,47.1
TICK_40730,30f451d315980b9bb52939eccbdb5130,2018-09-21,shipping,2018-09-23,3,68.7
TICK_38317,41c4298bad8ddcba7c752f4b8defb6a9,2017-11-09,product,2017-11-10,5,39.1
TICK_52265,0566ea068bbe90dca2a0204179e22f37,2017-11-10,other,2017-11-10,3,11.7
TICK_14255,f58b85731b9703b5ae98a01f2ead6192,2017-11-23,payment,2017-11-23,5,7.6
TICK_70400,91ca069bc0cfc42f5d6eef0638578f32,2017-02-10,shipping,2017-02-14,4,105.5
TICK_86656,75465accefc98db11062d9f8b89482b5,2018-04-20,shipping,2018-04-21,4,34.2
TICK_59212,eaef21c024d74335f9cce35c9d96958d,2017-08-20,payment,2017-08-20,3,9.2
TICK_24534,cd50e29db5b175effda4b995fb44d298,2018-08-11,payment,2018-08-13,3,51.5
TICK_38832,e879d9cc471ab8feafa1056998e6ec95,2018-02-06,payment,2018-02-10,2,96.3
TICK_97206,b195b30a0c289a41ee810335d3c06364,2017-06-28,product,2017-06-28,4,21.9
TICK_19912,de86465947da93f1fee2fdae6801c726,2016-12-26,payment,2016-12-26,4,21.4
TICK_58539,ff6e5da88f99e07a1bd45f6e34b36950,2018-08-05,shipping,2018-08-05,4,23.8
TICK_38280,38dcf8cf731c02ce3c72c5279307dee9,2018-03-09,payment,2018-03-10,4,26.6
TICK_47179,93388432cc47c78c4b4b420e43d4a5af,2018-07-23,other,2018-07-23,4,20.3
TICK_54377,076879610b2df756d7bfaf2b8422d327,2017-01-17,payment,2017-01-17,4,15.8
TICK_15537,7b4bdf82b4991c98ec43c904139f5190,2017-05-15,product,2017-05-16,5,47.9
TICK_83236,9567b213dce8ca5f537da23f29cc2de4,2018-01-01,other,2018-01-02,4,45.8
TICK_16036,2ecbbe6d957d18f3ea50549bf5569e39,2018-04-30,payment,2018-04-30,5,3.0
TICK_41309,29072a6ab1c1525151ab6f4fc0beb26a,2016-10-29,shipping,2016-11-01,5,83.3
TICK_60495,5964bb3f7c1627da0fb95809a3bec326,2018-01-28,payment,2018-02-01,5,103.3
TICK_44296,efdec3ea6e5812a498878e88c96d160c,2017-08-23,payment,2017-08-29,3,150.5
TICK_41237,25cc5042606c108675729a1e2967486f,2018-10-01,payment,2018-10-01,4,18.3
TICK_91371,45016dcb53fa07cb0c050dc78b2d6f51,2018-04-05,payment,2018-04-05,4,9.5
TICK_43517,f9cad966a31db0ddfba78dfc680b1abb,2017-05-09,payment,2017-05-11,5,67.2
TICK_58357,1508b69411adce05d88efcb7cc673977,2017-10-01,other,2017-10-03,3,58.5
TICK_88924,ea90850946c0158ed02d4e895ed38ece,2017-10-14,other,2017-10-15,5,33.0
TICK_99123,d2ad2ec811f6d50fc1489449de3fd716,2017-06-06,product,2017-06-07,4,27.6
TICK_24469,d2ad2ec811f6d50fc1489449de3fd716,2018-05-18,other,2018-05-18,5,16.6
TICK_61495,ebee626449f5d99c176463605112b09f,2017-05-12,product,2017-05-12,3,8.2
TICK_34399,ebee626449f5d99c176463605112b09f,2016-12-22,payment,2016-12-25,4,79.8
TICK_59458,df5c9e02596851fcbfc98804e4108bbd,2016-10-19,payment,2016-10-23,5,97.7
TICK_69628,a28c9173740c90bc207fb2b968b1f0c0,2017-05-11,shipping,2017-05-12,5,37.3
TICK_80080,a28c9173740c90bc207fb2b968b1f0c0,2017-07-20,other,2017-07-21,5,44.4
TICK_82424,b12107d71983e8cefe72656d5202f754,2018-09-15,shipping,2018-09-18,5,84.0
TICK_91199,b9d3bd71c5017c0154b2604823f3bbcd,2018-02-08,payment,2018-02-08,4,19.3
TICK_78647,484f08ad298fef0f4ea0edc43ba31e20,2017-01-15,shipping,2017-01-16,4,37.7
TICK_29567,484f08ad298fef0f4ea0edc43ba31e20,2018-09-26,payment,2018-10-01,1,129.8
TICK_61893,484f08ad298fef0f4ea0edc43ba31e20,2018-05-17,shipping,2018-05-21,3,104.7
TICK_59806,3c01c0ac05ae7682df07dd707e4d49cb,2017-12-17,product,2017-12-19,3,57.5
TICK_17519,d5879700cc4d4fe1bb76db1b7a2b2c7d,2017-12-07,product,2017-12-08,4,24.5
TICK_54146,fc40e6031c71c3809e29bddd7fe948bb,2018-01-08,payment,2018-01-09,5,28.9
TICK_44463,12e43ff895727e74e98ac5f6b9fcc8a9,2016-10-13,shipping,2016-10-15,3,58.5
TICK_41168,e2aaac764021d16f6585598a89c5e583,2017-01-17,other,2017-01-18,4,45.5
TICK_73475,d10629372592c7e98e0ee8dcf235637f,2018-06-15,other,2018-06-16,2,27.3
TICK_29253,04c4e37f0223344a2f02527118f33900,2016-10-21,shipping,2016-10-21,4,20.2
TICK_82282,04c4e37f0223344a2f02527118f33900,2017-06-21,shipping,2017-06-22,4,33.4
TICK_48286,ee293069056334e9b2076d69f4dfc367,2018-05-12,payment,2018-05-13,2,40.0
TICK_98627,32a69ea152f154c162be65ae0389fbef,2016-11-13,shipping,2016-11-13,5,8.2
TICK_10452,8b8e02be8fef10b7c6e2d210dbcfba7c,2017-10-04,other,2017-10-08,5,114.3
TICK_34514,05504b0007f99eaae8d5fbf8cd780798,2017-11-23,product,2017-11-24,4,39.2
TICK_42322,2cfdbfa53cf0e9f4d65280c7bce32bd1,2017-08-26,other,2017-08-29,5,94.2
TICK_73679,34a9148b2ea1f6542b26665326795232,2017-03-17,product,2017-03-21,4,96.1
TICK_37573,a7aace19091346dc0e229e1c2b43e896,2018-06-11,shipping,2018-06-11,5,14.5
TICK_47775,1f5fea6db40c8097a35c32c44a945a0f,2017-03-22,payment,2017-03-27,5,141.6
TICK_80882,0b5065817c2e406c9d9416fd353330d4,2018-09-21,product,2018-09-22,5,35.6
TICK_29660,09d1bc53f084c9c2a597d1a7d6329ecb,2016-11-25,payment,2016-11-26,4,31.0
TICK_85548,79a8d929b59a590629d79bd9650425fe,2017-01-09,other,2017-01-09,2,12.1
TICK_20578,79a8d929b59a590629d79bd9650425fe,2017-02-01,payment,2017-02-01,5,18.4
TICK_82423,6d94d4ff9668ca2d38340ff936d09370,2017-10-05,shipping,2017-10-10,5,122.5
TICK_14941,deb46841ea2d28c7b0d1893ae6af547d,2016-10-11,other,2016-10-12,5,26.7
TICK_14773,deb46841ea2d28c7b0d1893ae6af547d,2016-10-04,product,2016-10-05,3,36.6
TICK_34382,57a27b2aa5a10e277163300509eb09c0,2017-03-14,product,2017-03-17,5,77.9
TICK_40694,79e35a8cf48a05893167fd04dbd226a8,2017-09-14,other,2017-09-14,4,19.8
TICK_54181,a0781e0c345c3b0ef05ea2ac86852fd9,2018-07-14,shipping,2018-07-15,4,27.4
TICK_69575,c17d38e818f10c91ebcd036bc835a648,2017-06-13,shipping,2017-06-14,5,39.8
TICK_13457,8bd28e79cfa24f0e69f918f7f31bbfb4,2017-10-01,product,2017-10-02,3,32.9
TICK_15857,ea2633608fef50fcb568b3ee347e4345,2018-06-12,shipping,2018-06-12,5,16.6
TICK_42958,bfc623ffc9513b6aaafeea1c02bedf21,2017-10-15,payment,2017-10-16,4,34.9
TICK_53634,6afc62083bb702009f39e1b65e3bf2a3,2016-10-14,shipping,2016-10-15,5,33.6
TICK_89331,fe12426fa08047fa2b44da587db1bb28,2018-07-10,shipping,2018-07-11,5,32.1
TICK_35528,838dc89983b5b33da4af30898b1fb507,2017-07-31,other,2017-08-05,4,120.4
TICK_87471,838dc89983b5b33da4af30898b1fb507,2016-11-09,payment,2016-11-12,5,76.1
TICK_52814,7a0d24a923461137d9a823de95b5c102,2018-09-04,other,2018-09-06,5,51.6
TICK_65124,f84ec40a029590cc02022cdcc711d322,2018-04-20,payment,2018-04-20,5,9.0
TICK_58628,4ab32cae3ab517dfd9db1103b658575d,2018-08-30,other,2018-08-30,5,17.6
TICK_74182,4ab32cae3ab517dfd9db1103b658575d,2018-05-22,payment,2018-05-27,4,127.8
TICK_67744,5b39c82ffd108c049f679ceed482f7e2,2018-04-05,payment,2018-04-09,5,96.2
TICK_88489,d3a2623a3fa9bc2041ea7b6aae6789bc,2018-06-12,other,2018-06-13,3,45.4
TICK_38064,d3a2623a3fa9bc2041ea7b6aae6789bc,2017-02-21,product,2017-02-22,4,32.9
TICK_11915,326bd99b43665ac9e198d45b189740b5,2017-01-17,payment,2017-01-20,5,84.6
TICK_13169,326bd99b43665ac9e198d45b189740b5,2017-07-30,product,2017-08-03,5,107.7
TICK_60628,66febc71bf0586881bd835ddcbfd34e8,2017-02-24,payment,2017-02-24,5,18.0
TICK_84847,04ebc2712225141ac34d1ba5ebee0629,2017-03-17,product,2017-03-19,4,59.7
TICK_68184,cd3dced2dc9404b32b5286672f63f5e8,2016-12-02,payment,2016-12-04,1,51.6
TICK_26177,cd3dced2dc9404b32b5286672f63f5e8,2018-02-13,product,2018-02-15,5,52.5
TICK_40905,487a1ff2c6a61d9df9dcd8a94c3914c2,2017-09-15,product,2017-09-16,5,26.8
TICK_74535,4b39f228d411b11780571eee7621b6f4,2018-03-30,other,2018-04-07,5,212.2
TICK_64268,4b39f228d411b11780571eee7621b6f4,2018-09-05,other,2018-09-11,4,145.9
TICK_58071,53bb96e83411514386ad58ce123a3f55,2017-01-11,payment,2017-01-13,5,55.7
TICK_37951,d9f8b4df596e82db51bcdbd9fc7fe0d3,2018-08-04,shipping,2018-08-06,4,54.9
TICK_41613,57ebc02940f639cc1de89b58602b64a4,2017-04-07,shipping,2017-04-10,3,78.8
TICK_70793,8b887c8011957810df7aac10a8019e02,2018-03-24,other,2018-03-28,4,99.7
TICK_73879,a62b76be178d2a33958fa60c8a59c892,2018-08-09,other,2018-08-10,2,46.2
TICK_96264,a62b76be178d2a33958fa60c8a59c892,2017-01-26,other,2017-01-26,5,5.8
TICK_99851,6e65cc8b1e891b75f2fdbf78446f4711,2018-04-08,shipping,2018-04-08,5,18.6
TICK_42313,6570c3201dbf324786cba23cfe64fe2d,2017-02-01,other,2017-02-03,2,58.0
TICK_45036,ac334569be5669338a82dbf924288282,2018-08-14,payment,2018-08-15,3,47.6
TICK_33342,009aac1d726cf431e9cff8be1f7d9ca5,2018-03-31,other,2018-04-02,4,70.1
TICK_86115,b6a69993d6889b36b68f7855f73d34cc,2017-06-27,product,2017-06-29,5,56.2
TICK_99989,1e268ea1079d8a0eb6f8d22bb522534b,2017-06-21,other,2017-06-21,4,16.6
TICK_99661,77a3f425bfe0e078f75c7ae410d5207b,2017-04-13,other,2017-04-15,5,49.1
TICK_95608,515adc59bbf7e0a839eeccc8fa006947,2018-03-21,shipping,2018-03-21,2,4.9
TICK_65199,91e5ed18f16a1e0f16bdf394a76c1e73,2017-08-27,payment,2017-08-27,4,17.4
TICK_64639,b98974c5a4c3e37d99a4a70e5c6e99ce,2018-05-09,other,2018-05-10,4,33.6
TICK_25673,66446be15e059663cab1f9b17cf6d3a2,2016-11-17,shipping,2016-11-17,4,13.7
TICK_88946,9eadd7c343bcf2da0b502394690fba4f,2016-11-22,payment,2016-11-24,4,55.6
TICK_56071,10faf9e153a1ce492d6d06a2a8006df7,2017-01-12,product,2017-01-14,5,72.0
TICK_14592,a0d1571c3090051864507fd978cf138c,2018-09-29,payment,2018-09-30,3,39.9
TICK_51795,a0d1571c3090051864507fd978cf138c,2018-07-04,shipping,2018-07-04,4,12.5
TICK_31995,eda5e7707113194c9fd748da39c4e825,2017-04-26,other,2017-04-27,4,38.9
TICK_58766,4b346b47b84bd54b2fdac6fb7963f1d5,2017-01-22,product,2017-01-24,3,64.5
TICK_11411,4b346b47b84bd54b2fdac6fb7963f1d5,2017-08-07,payment,2017-08-08,3,34.0
TICK_20245,79b1044d5432d0a7bce1cc735c8b68a1,2017-08-05,shipping,2017-08-06,5,26.3
TICK_71213,adad0151d1c1f4c056b59dd6f9146d58,2016-10-10,product,2016-10-11,5,32.7
TICK_43313,64986afd0f3863810521731e53f92463,2017-11-27,shipping,2017-11-27,4,13.3
TICK_10747,64986afd0f3863810521731e53f92463,2017-01-05,payment,2017-01-05,5,12.8
TICK_76000,a99bad98823fb5fd025c8cec24159b52,2018-09-17,payment,2018-09-21,5,110.5
TICK_97028,a99bad98823fb5fd025c8cec24159b52,2017-12-02,payment,2017-12-04,4,59.2
TICK_93359,a99bad98823fb5fd025c8cec24159b52,2016-11-17,product,2016-11-17,5,9.0
TICK_10197,b54ba0f5011c40abe78ab10056ea0712,2018-08-30,other,2018-08-30,5,15.8
TICK_17464,72b654cf38dc1199ac39ca9bd942d33b,2017-11-24,payment,2017-11-25,5,26.4
TICK_71857,72b654cf38dc1199ac39ca9bd942d33b,2018-04-27,other,2018-05-01,4,104.1
TICK_82506,e86e6dc927774d95e865bd25248372fb,2017-03-03,product,2017-03-05,5,61.0
TICK_23172,3a5bc1fec476a774e618cb40a073bf41,2017-11-14,payment,2017-11-14,4,12.9
TICK_41979,61a7fa743482f53e8660c22c80b720dd,2016-11-20,other,2016-11-20,4,7.2
TICK_31094,61a7fa743482f53e8660c22c80b720dd,2017-04-14,other,2017-04-17,4,81.2
TICK_83505,ea4ce184325c971385abaa7ee281396f,2016-12-26,other,2016-12-27,3,41.2
TICK_39458,8e456d61973f2ca2ecce69f15d0af070,2018-09-26,payment,2018-09-26,4,15.8
TICK_30430,7dac63a33586b73a5c8a449641d77596,2017-11-07,shipping,2017-11-12,5,134.2
TICK_66922,6e875338f7a2933dcabb08b9404c3f72,2018-03-28,other,2018-04-01,4,107.4
TICK_20774,cb45ee488170a8ed253e93bc5a1a44c3,2017-01-23,shipping,2017-01-25,2,68.6
TICK_41508,44421231c1294bbe465099950bf80bc5,2018-03-21,shipping,2018-03-25,3,119.6
TICK_49613,7f724fa2f7a20e5b6810ec5e9585771f,2017-02-25,product,2017-02-26,4,41.1
TICK_73097,7f724fa2f7a20e5b6810ec5e9585771f,2016-10-03,shipping,2016-10-03,4,23.0
TICK_30167,75d15222965d0df59f8f7e35ecadee8b,2016-12-06,product,2016-12-09,5,85.6
TICK_48897,75d15222965d0df59f8f7e35ecadee8b,2017-03-15,shipping,2017-03-16,4,39.4
TICK_81120,9d9b4d0f33eff32fc19b99d73ea7f9db,2018-01-20,product,2018-01-22,5,51.8
TICK_58331,9d9b4d0f33eff32fc19b99d73ea7f9db,2018-02-19,product,2018-02-23,4,99.1
TICK_49490,b24d3c00a85a5c0f42fb5e47dc206e69,2018-05-23,shipping,2018-05-24,4,25.2
TICK_31374,506ca8613bc1a386416575be409361e6,2017-08-10,shipping,2017-08-15,4,127.1
TICK_29637,c4bc7e3472ec59cc181b8441fef3e0c3,2017-10-28,other,2017-10-31,4,80.1
TICK_28010,1a6ae0c3bbfa4819e6d83bb7e1f95c58,2018-01-16,other,2018-01-16,5,14.4
TICK_54212,8b7ab6f3bd953bf7839099fffdbfb086,2018-04-22,shipping,2018-04-23,5,47.0
TICK_58600,ad3aae554288c46c86360f95b3dc79aa,2017-02-28,product,2017-03-02,2,49.1
TICK_63805,69b2c07bd32a5aec7a387c7fe5bba908,2017-12-20,shipping,2017-12-20,5,4.3
TICK_51686,f7b0cc4e42b4ccf20819cbba292745be,2017-12-18,payment,2017-12-19,4,37.8
TICK_47692,2d1f95b25c68a69447a4d65090b516ea,2017-08-04,product,2017-08-05,3,34.4
TICK_26687,3905e45f0ad04281158670ed69a01662,2017-06-01,shipping,2017-06-02,3,30.7
TICK_77050,13eafd20487a83074d2571c9db223951,2017-11-27,other,2017-11-27,5,9.4
TICK_47925,683adb140377f00f3c243258bf0eaf83,2017-03-26,shipping,2017-03-26,4,17.3
TICK_86788,683adb140377f00f3c243258bf0eaf83,2017-12-02,product,2017-12-05,4,82.6
TICK_20998,94d7782cb0c66411c4500df77bb6e3f1,2018-04-07,shipping,2018-04-07,5,23.6
TICK_77521,004a2b3e8b026284407c620f4f01f686,2016-12-16,product,2016-12-19,5,85.4
TICK_73772,1652b873dc2f33c68dc15bb05e7542e3,2017-12-27,other,2018-01-02,4,158.9
TICK_84582,e86338a2d7659e6794a36622cf6d8cbf,2017-04-05,shipping,2017-04-07,5,50.8
TICK_29672,1e2322453e139f015d7a024b4eb6dbaf,2018-05-24,product,2018-05-25,4,28.5
TICK_96121,9d37c4e8a4d46ee5b52e0bd812e81572,2017-10-08,payment,2017-10-08,4,2.8
TICK_44787,0df4d0f2511dcb498b5042e9c9734d78,2017-12-28,shipping,2017-12-28,5,2.7
TICK_87655,bab6dc8016673a19a902c5b3a34a690a,2016-11-29,other,2016-12-01,2,61.1
TICK_14687,bab6dc8016673a19a902c5b3a34a690a,2018-09-24,product,2018-09-29,4,142.9
TICK_22575,b884055664707073d218e5faa9c10f8f,2017-11-03,other,2017-11-04,2,39.4
TICK_66725,b92426d90dbe2a340cba7eb1ff4d500a,2016-10-11,shipping,2016-10-13,4,49.5
TICK_62779,c8e2e9dcf35592ed3c5c2dd932cfc779,2017-08-14,product,2017-08-15,3,43.1
TICK_41697,a68cca3e13345a014297f2aad3671c18,2017-06-07,shipping,2017-06-10,4,75.0
TICK_79245,a68cca3e13345a014297f2aad3671c18,2018-04-20,shipping,2018-04-20,4,18.8
TICK_64617,6f8ee177ec3fe758ffc2860e644cfd84,2017-12-28,shipping,2017-12-29,4,37.6
TICK_39928,02fcee476755e629f2a4113550450b24,2017-04-03,other,2017-04-04,5,25.7
TICK_42212,0e8aaa6517ca0b989a2df53396f879a3,2016-12-30,shipping,2016-12-30,4,9.5
TICK_82570,d22cb0e586a9334ee707b5967c412a42,2018-04-15,other,2018-04-15,5,14.5
TICK_37810,d22cb0e586a9334ee707b5967c412a42,2017-05-19,shipping,2017-05-20,3,27.4
TICK_71901,89a704082896dad4019e7621a83431f0,2018-02-08,product,2018-02-12,1,119.6
TICK_18814,f739022be038edc7b5e746c83256c80e,2017-02-23,product,2017-02-25,2,51.9
TICK_69791,ec0c29c31c2d4c96e90285ec4f87f86c,2018-08-14,product,2018-08-14,1,11.2
TICK_72981,b9c91ed4cb34e2fc2a2aba78847c9f38,2017-01-13,payment,2017-01-13,4,18.1
TICK_15068,b9c91ed4cb34e2fc2a2aba78847c9f38,2018-06-12,product,2018-06-13,4,25.4
TICK_75370,b459eb1f407840a2a6538926d141687c,2018-04-21,other,2018-04-22,1,44.4
TICK_16841,dcbe9c33ea5ff5cd72dc15340da336c1,2017-12-27,product,2017-12-31,2,98.9
TICK_55282,957d43b4b6b9f9573c58da39aeb241d6,2018-04-23,other,2018-04-24,5,31.3
TICK_77905,3e9ab7a4e6f263bffb3bc530425526bb,2017-08-10,product,2017-08-12,5,60.4
TICK_86318,3e9ab7a4e6f263bffb3bc530425526bb,2016-10-25,payment,2016-10-26,4,26.9
TICK_99462,3e9ab7a4e6f263bffb3bc530425526bb,2017-01-15,shipping,2017-01-16,2,25.7
TICK_55743,33fc37ecfda5df3cfaea8cb17c634e06,2017-04-04,payment,2017-04-06,5,55.0
TICK_65688,33fc37ecfda5df3cfaea8cb17c634e06,2016-12-07,other,2016-12-09,4,51.0
TICK_89103,f5af2c8493bd063c294630568319b6fe,2018-04-22,other,2018-04-24,5,61.1
TICK_30154,d445b9c894d13feec15913b63b8f802f,2017-03-20,other,2017-03-20,2,14.1
TICK_44221,72d3414ecbce9f4d2ddab40a0e7c8747,2017-09-10,other,2017-09-10,3,3.9
TICK_39142,15afbf8ac67202642376cff3d3a5843b,2017-12-12,product,2017-12-13,2,47.3
TICK_66255,15afbf8ac67202642376cff3d3a5843b,2017-02-05,payment,2017-02-05,1,17.7
TICK_21053,4511ae99b6e4a71562a8fff52835d251,2017-05-20,other,2017-05-23,5,91.3
TICK_10515,4511ae99b6e4a71562a8fff52835d251,2018-02-21,other,2018-02-22,2,26.7
TICK_71355,c9d717c837919bc6ee17ffab4ccbb3e8,2017-05-06,other,2017-05-06,1,15.8
TICK_38420,e6655eb60aefb0e8304f126c99b3eda6,2017-04-24,shipping,2017-04-28,1,104.5
TICK_52162,e64d695b052ba75d2a0052ef2a1383fa,2018-03-25,other,2018-03-29,4,117.1
TICK_95162,a9e98a5c4f40a6797f748ffe05967bfc,2018-07-16,other,2018-07-18,2,60.3
TICK_51997,0df2b5239e1b31ce04bbbc39d2c7d1c5,2017-05-10,payment,2017-05-11,4,46.0
TICK_16958,0df2b5239e1b31ce04bbbc39d2c7d1c5,2018-01-14,product,2018-01-14,4,13.3
TICK_22695,9acca9cd4c384e3ba624a80c5b669573,2018-03-20,payment,2018-03-25,4,127.3
TICK_19089,608504ddaf7e677eec291b124ab24093,2017-07-16,payment,2017-07-17,1,42.0
TICK_44868,82c13b27571f530d4e03109dc6605536,2017-06-15,payment,2017-06-19,4,103.6
TICK_46821,841fe19c631825e29af4e85b602a73b3,2018-04-28,other,2018-04-30,4,61.2
TICK_95364,a623f9c1f640ca6742364b726e5efda5,2017-07-30,other,2017-07-31,4,44.9
TICK_39712,8280f338ff80fbf56c39d8248470f2c8,2017-01-24,shipping,2017-01-27,4,77.4
TICK_28698,9359da8be4a6070e86b408edc5b5ee6d,2016-10-26,product,2016-10-27,5,25.6
TICK_69280,05dddfdfc3fa1b69e10aa4292a9fb431,2017-06-28,payment,2017-07-01,2,84.9
TICK_35409,5910297023a3745d6c6f4e455e4ceed3,2018-05-19,other,2018-05-19,3,20.4
TICK_79623,7202f447b2ce41c395dffa31dfbe4351,2017-04-26,payment,2017-04-30,1,109.9
TICK_58175,2dcdd89fa50e9aa7e0105eddff0fbbc6,2018-08-21,payment,2018-08-22,5,24.4
TICK_83027,6f0a02abf3285b0667fdb9c5289a330e,2018-06-26,other,2018-06-27,4,34.1
TICK_69125,e0ce7391d9564824f77eca9c2c99f1bd,2017-09-21,payment,2017-09-23,3,62.3
TICK_29137,62943fca2aa3e99b0f51ad01550e9cfd,2017-07-23,payment,2017-07-23,2,10.0
TICK_22962,42a0a2e3985fc8b9d0bf3adb6aa40731,2017-12-19,other,2017-12-19,3,11.6
TICK_39557,c54f3adc4e82b43d49101975a9bedb2c,2018-09-18,shipping,2018-09-23,5,134.5
TICK_22809,a820146409b46b535505aff7d58f3ffc,2018-04-17,payment,2018-04-18,5,34.0
TICK_59877,6276e8b570661459322c7d568067adb2,2016-11-26,product,2016-11-27,4,32.9
TICK_20776,f3eae7f12cd789bf9cf7f28d65b3044d,2017-11-07,payment,2017-11-08,4,46.0
TICK_80144,98b98ecd947a56dd51028c1d56ce0a95,2017-06-06,shipping,2017-06-07,4,46.9
TICK_30472,caef58b80b4d10cb35a11de8747584cb,2017-04-06,product,2017-04-08,1,65.8
TICK_78060,dca8d3f7703ea5066661fe1014e2d9d1,2017-11-04,payment,2017-11-06,5,49.0
TICK_70582,dca8d3f7703ea5066661fe1014e2d9d1,2018-05-22,payment,2018-05-23,4,28.4
TICK_95692,2a2ed8a860ff9b8c1da194b013ded085,2018-08-30,product,2018-09-01,5,67.0
TICK_57469,f0cef16c98974afa0b45755fb96e5e0f,2017-08-03,product,2017-08-03,5,12.7
TICK_52794,8a320a211ebebf7ce02c6a514f0aaeac,2018-01-04,shipping,2018-01-09,4,122.6
TICK_73677,7ce1d85a1d02f0b8e37e552259c8fb79,2017-01-10,product,2017-01-12,4,53.8
TICK_41470,d45783aa0b9fe57e397da197f2bd7643,2018-07-13,product,2018-07-15,2,58.3
TICK_34931,5670e8edb5152237d23bfc18f0c96e72,2018-05-22,other,2018-05-24,4,65.9
TICK_32820,ad35def6d6e9fb6f4c678377fbf8843c,2017-02-23,other,2017-02-24,5,30.2
TICK_20888,bd4395ee7d93d3f00931fb86112ac69a,2017-04-22,shipping,2017-04-23,4,25.6
TICK_74241,bd4395ee7d93d3f00931fb86112ac69a,2018-05-24,product,2018-05-24,5,12.0
TICK_57039,77678cf0733734587184d89b548c3517,2018-02-05,payment,2018-02-05,4,17.6
TICK_90349,decec7e48f3d663f795b78721893f388,2016-10-09,shipping,2016-10-10,2,28.4
TICK_66510,1197bf329f121b056ea797341fd5544a,2017-03-01,product,2017-03-01,5,9.9
TICK_99475,ef96f06bc44607e1c2f798975fcd7b0a,2016-10-08,other,2016-10-10,4,54.1
TICK_62020,01e466f5fd2937b4ea4a18eb9963f9ea,2017-10-06,product,2017-10-09,4,76.8
TICK_45945,7e9c14aa98b813d67d62fc449809340e,2017-04-16,other,2017-04-18,3,68.2
TICK_62662,11bc83941d71647de90138579c9fc4f7,2017-07-18,payment,2017-07-21,4,74.0
TICK_61398,bc9df2892ccce8d1e8558c3e8013962c,2017-04-21,product,2017-04-21,5,20.3
TICK_15257,90c74d2a364948608eb6b45bf576940d,2017-12-21,product,2017-12-21,5,22.6
TICK_24714,249993996f32a34654f8429baed4a7c8,2018-08-21,payment,2018-08-21,4,19.2
TICK_71910,3ae4dfdea4e9a09272a08f76428ac8c3,2016-10-19,payment,2016-10-20,4,33.3
TICK_37728,560ab40a3d1ab0a2d570aa941266cf58,2017-04-19,other,2017-04-21,5,66.2
TICK_92913,fd2f4480478f3e3c06ff96ea8d1e44a1,2018-04-22,payment,2018-04-23,5,26.9
TICK_72729,2ea4a2c9681e6c070611eab34c72d057,2017-08-30,shipping,2017-09-01,4,54.3
TICK_90173,424c99b572a8dcd0d175d21dec523570,2017-05-15,payment,2017-05-17,4,50.5
TICK_15656,b3748b59b5f937fbe6e7c111a06e9476,2017-10-22,product,2017-10-25,5,74.2
TICK_90127,30810a37ce547250cbb4f6be12dd8e36,2017-12-05,payment,2017-12-05,1,22.8
TICK_28549,fec424751aa87f5451286fc3d532fae4,2017-08-03,shipping,2017-08-04,5,34.7
TICK_57460,5f76c3d42d2be19133cbeb10a8dc9c30,2018-05-10,shipping,2018-05-11,3,35.4
TICK_42211,76da52ccb9bf4415fa103e64a5a027db,2018-09-07,other,2018-09-08,2,28.3
TICK_15208,4ddf9f1b042f4c9f993d7714b0369e23,2016-11-13,shipping,2016-11-14,4,34.2
TICK_13312,c9c09e59a1ee564817c859175707a123,2017-01-20,other,2017-01-21,5,25.7
TICK_76168,c9c09e59a1ee564817c859175707a123,2017-10-01,other,2017-10-05,5,114.6
TICK_40530,294016bb7e7262d41b7430f4124989af,2018-09-21,other,2018-09-21,4,12.9
TICK_67360,762b59169664d761596b65b8110298de,2018-07-31,payment,2018-07-31,5,7.1
TICK_45438,81ef50fbfd524d47bdf3346454a908af,2018-02-18,other,2018-02-19,4,43.6
